fldCustId|fldUserId|fldCustomerName|fldCustomerFlag|fldPasswordEncrMethod|fldPasswordEncrKey|fldAllowRegisterUs|fldIsEmpIdMandatory|fldDefURL|fldDefaultLanguageId|LogOutSetting|LogOutURL|fldisuse3customer|fldmaxstudentlimit|fldallowautomatedreports|fldallowadminssl|fldtimezoneid|Obselete_fldAllowStudentToEditProfile|Obselete_fldAllowStudentToChangeLanguage|fldDisplayEmployeeIDas|Obselete_fldAllowStudentToChangePassword|Obselete_fldAllowStudentToChangeEmailID|Obselete_fldAllowStudentToChangeEmpID|charAllowInheritance|charPrimaryKeyIdentifier|strLftpLocation|strUsername|strPassword|charAutomaticReminder_OLD|charUserPastDueMandatory_OLD|charUserPastDueOptional_OLD|charManagerPastDueMandatory_OLD|charManagerPastDueOptional_OLD|charManagerIncompleteMandatory_OLD|charManagerIncompleteOptional_OLD|charUserIncompleteMandatoryTraining_OLD|charUserIncompleteOptionalTraining_OLD|charRecurrenceType_OLD|intStartTimeHour_OLD|intStartTimeMinute_OLD|charStartTimeAMPM_OLD|dtmStartDate_OLD|fldsupportEmailId|fldsupportOption|charMyReport|intmaxcourses|fldAllowDomain|fldAllowLDAP|IntLogRetentionPeriod|CharUserEmailLog|fldPasswordMethod|fldSelfRegStudPass|fldAutoResetonFailure|fldHandleFailedCourses|Obsolete_intMinPasswordLength|Obsolete_chrIsPasswordUniquenessRequired|Obselete_CharManagerPermission|charIsEmailIdMandatory|charIsUserLoginWithEmailId|charIsUserLoginWithEmployeeId|charEcommerce|charSelfRegEmailVerification|fldAllowRegDivDepSelection|Obselete_charAllowUserToChangeHireDate|charCertificationCourseUnEnrollmentSetting|strTheme|strCustomName|bitDisplayForgotPasswordLink|bitDisplayLanguageSelector|Obselete_charAllowUserToChangeCompanyOrEmployer|Obselete_charAlloUserToChangeTimeZone|intFindUsersLimit|bitILT|bitIncludeiCalendarILT_OLD|bitIncludeiCalendarWBT_OLD|intILTSessionsLimit|SharedKey|bitRequireUserToAgreeTermsService|intEditionID|intAuthorCount|intManagerCount|intOrgAdminCount|intPasswordAdminCount|dtCreatedOn|strARBSubscriptionID|dtSubscriptionStartDate|strAccountGUID|bitDisplayPortalCalendarLink|bitDisplayLearnerCalendarlink|bitCertification|bitEnableCustomField|Obselete_charAllowStudentSCORMFootPrint|bitAllowManagerToChangeUserTranscript|bitPreserveCertificate|bitSendCertificateInPDF_OLD|bitEnableEmailNotifications_OLD|intInactivateUserGracePeriod|bitInactivateUser|bitEnrollMeInCourseDefaultFlag|bitIsEnableVolumeDiscount|strDefaultPage|bitIsFooterEnabled|intMinThreshold|intMaxThreshold|Obsolete_bitPasswordIncludeUpperCase|Obsolete_bitPasswordIncludeNumeric|Obsolete_bitPasswordIncludeSpecialChar|bitEnableAccountLockOutPolicy|intAccountLockoutFailedAttemptThreshold|bitEnableAccountUnLockPolicy|intAccountUnLockAfterMinutes|Obsolete_bitEnablePasswordExpirationPolicy|Obsolete_intPasswordValidForDays|strOldPasswordEncrMethod|bitIsBrandingEnabled|charCreatedByMethod|strEmailRelayOption|bitSwitchToNewLC|charAccountType|bitIsEAEIntegration|charEAEReportType|bitIsAppIntegration|bitSAMLVerificationEnable|bitShowCompletedCourses|bitIsUserMustChangePassword|bitIsSkipLearnerDashboard|bitIsZoltarEnable|sys_ROWVERSION|strCreatedByClient
24|105|OrgTest|A|SHA2|FsW1diBI4Ddh7Yppu1u6JDAPVxZjBRbjxPg9qHbNWlM=|1|1|C|1|C||Y|-1|Y|Y|2|Y|Y||Y|Y|Y|Y|E|NULL|NULL|NULL|N|Y|Y|Y|Y|Y|Y|Y|Y|D|8|0|PM|2012-02-23 00:00:00.000|orgtest@iel.com|1|N|-1|N|Y|1|D |AutoGenPass|password|Y|2|6|N|Y|Y|Y|Y|Y|Y|Y|N|L|Red|orgtest|1|1|Y|Y|-1|1|1|0|-1|93uulxmaOJpGClacHo0yxH8il3TA9JIujr1uefYIqcM=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F1|NULL
25|110|LearnerCenter|A|SHA2|8p3pMUKpaCYetqclx2fy/9JYlVuvw+DrEZ3mpIR20bs=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|-1|0|1|0|-1|/JJWG7WVp0I4YPAjNmzbWPAfOUSDXU/Ye5XkRq+V6o8=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F2|NULL
26|117|Test Org ABC|A|SHA2|6+paws1axuxPOxFTCbOdm8K0nCd9+HIhbn9A+7jx8v0=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|V4P4ht+hKOrBbC35nnbP1Aw8ug13Qot20xZ8UGTrH6s=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F3|NULL
27|120|Test Enroll ORg|A|SHA2|wpjHJaK1nS2RW7WkgAi369W45TS2/+Zfnc3xi8dm2ZY=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|A|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|UAxj3AFribJTiJdjVDfIYcYDTqd0cmbN1UzSJ/icaak=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F4|NULL
28|125|TestBulkOrg|A|SHA2|WbG5erawoPaKDkUUBYI4fysMzlme0HURNf4ZKC+VbuY=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|m8IV42z66tfCyr3gRfjAVwa6eneiZJCg/+f4ZEBrVFk=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F5|NULL
29|142|Test ORG Enrollment|A|SHA2|Fnc4E6KZ9xaBTCobf69wQtarCDnECG5WpkHRS2Y5oqE=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|-1|0|1|0|-1|LNp+VYuuWHuW5T6GrlMSUkEi7FlGCspsfqL1o1wo7yI=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F6|NULL
30|149|Fial ORG|A|SHA2|UveuJhmlhrbURcf3KJ56FKy/VezfD/ZptbhhGAjMTwE=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|MFvwLJysUSIdv1L7Y5+/UO6DoLKbomlGKsfMN6rDJQU=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F7|NULL
31|153|orgTest Course|A|SHA2|lwN14J15GvjAzKnjB5pov17LwQergZ8p7tBf2ue87+I=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|orgtestcourse@iel.com|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|a9hPmMtrIoVCLQ8Xr9he/A8ItS3TK57HnJ59nOsFhxA=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F8|NULL
32|156|ReportTest|A|SHA2|mhilORMe3y4MJuVBaxXFO9X7JdzwmgrebApMHbSqRGw=|0|0|C|1|C|NULL|N|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|tk7qGQAL9xzyBZPtLPZyTocUbUVf0+RGV8L9Amzo4NM=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71F9|NULL
33|160|TestUserControl|I|SHA2|0GphyRsXcw0U8yfP3+r7d7fie1T2keid1+8geg76Yac=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|wuMBIy5bOYjK6RXqq9WRzO/JOq+vWZC5e0WCvImaqNQ=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FA|NULL
34|163|TestPrimary|I|SHA2|Pa1p//XJrxkJe9+l4W26A23R6LguOLlhpqoFQV/BN4I=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|NULL|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|NULL|NULL|NULL|NULL|NULL|NULL|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|TQN2TN5MGVs9ukdY3H7WET8aT6mw+Ng77pN8URWtHNM=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FB|NULL
52|199|345sdf|A|SHA2|a1+k69yThnnH4CT6PNuceHDUpyKQJOgVi+jLqpXTeHE=|0|1|C|1|C|http://|Y|-1|Y|Y|2|Y|N||Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|anh21ps@iel.com|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|N|Y|N|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|eCB5XEJLkiiu5ItuJIwZtbAdhKtJqM1Nnle19iTB6kg=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FC|NULL
55|218|aszx|I|SHA2|NvHgqkefYF1HV6a/TzeeudQKVrfpM2HalRhWGOQ2v+Y=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|pKNFf7qFYT54axsPrSeIXUgXkZjY8+wkyy4aR7U9kCk=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FD|NULL
59|229|abc11112|I|SHA2|NvHgqkefYF1HV6a/TzeeudQKVrfpM2HalRhWGOQ2v+Y=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|N|Y|1|D |AutoGenPass|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|XKln5V6Y1UvunQYwjgGpuBl1eS15CQLAMjxhqZH6gWU=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FE|NULL
60|231|fdfdf|I|SHA2|4APN5nIHPxTr7gKJJc/zwUo/4B2qsN3ivomz9+3DxIE=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|iy99w3puEGHbKgk7dwPMY7xDGzu5fr9deDAiI7TezLI=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D71FF|NULL
61|239|csvTest|A|SHA2|4dzYeQbYALopy0q5ARa6eB4jKpbDrVZmhnZRjY/p1hA=|0|1|C|1|C|NULL|N|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|D|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|Y|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|-1|0|1|0|-1|fP0oXwc8G4tTefVx2gaqyJVQgFlShNLX/chjNzvCEOA=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|0|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7201|NULL
62|252|NTEST1|I|SHA2|ngBPD5mVW0SnLddoaocL7keURy20zN/XxBqS8CaPWfE=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|5beGJYcyf7K0obqQj6VJXnuz6jcYdSK+Gy7XaskXY6M=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7202|NULL
63|256|Design|A|SHA2|rkq4YGKXFQir0+jxQQfX+pNwGtaGlJUMSxDlHsqeiSg=|0|1|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|D|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|0|D |NULL|NULL|N|2|6|N|Y|N|N|Y|N|N|Y|N|NULL|Gray|NULL|1|1|N|N|6|1|1|0|-1|YRurVmR1SGpLXPcCHtZbTkGTRUPTMtU7rAvf/VwgR4s=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7203|NULL
64|259|SSOorganization|I|SHA2|QT9i/7j+s9LAuOQ3lOjWLBtOdlsQSReiuDqcRf3yIXs=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|NULL|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|QoXo1OaqIvpuxVcPKeH6KaVSymp/Ze+Jv5E0abKJl3Y=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7204|NULL
88|310|testorg4|I|SHA2|skyzyrctit|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|jlkCKtTJBtU4MctMblrqmktzwPN0zkr+dmTvcDEXVig=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7205|NULL
89|312|testorg5|I|SHA2|ugcmehyujf|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|DVVyyCvaFJgM+rXXmj5b6dvamVDIJQr3lUX584yEPWw=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7206|NULL
90|314|testorg6|I|SHA2|mwxngpbirf|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|0DQD1IhjSum+egQgwDoOeuBeZQe8/IKCqg7jQ23QhJk=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7207|NULL
91|316|testorg7|I|SHA2|dayxuoschw|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|F9PA1ajRvEZH98m5Owi6rnhAIdXMSY5S/IGRwAmbTZg=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7208|NULL
92|318|testorg8|I|SHA2|vfpfugvhib|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|pjvZDYnbAw3WgAeW1Le5ectnC35QUQ2f6fSZ9nk/vEI=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7209|NULL
93|320|testorg9|A|SHA2|qhmwhyqnge|0|0|C|0|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|g1GS1mKw15X+SSp6UpGf6SvVKowBBaHXRFwdNbnqOwQ=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D720A|NULL
94|322|dsdgfsahhsfdfsdfg1|I|SHA2|kfkedshhaffsdfowjw1|0|0|C|4|C|NULL|Y|-1|Y|Y|2|Y|N|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|Y|Y|Y|N|N|N|D|8|0|PM|2012-02-23 00:00:00.000|NULL|1|N|-1|Y|Y|1|D |NULL|NULL|N|2|6|NULL|Y|Y|Y|N|Y|N|Y|N|L|Gray|NULL|1|1|N|N|NULL|NULL|1|0|-1|YXZeSQcrp1TZpwN50C3zrBQGaT93cw65z1lQ+bTc5DE=|0|1|NULL|NULL|NULL|NULL|2011-04-19 06:45:53.810|NULL|NULL|NULL|0|0|1|1|Y|NULL|1|0|NULL|0|0|0|NULL|default.aspx|NULL|50|70|0|0|0|0|NULL|0|NULL|0|90|AES|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D720B|NULL
